,dateTime,open,high,low,close,volume
776,2021-12-27 09:36:00.0,16949.95,16959.95,16949.95,16952.0,7800
777,2021-12-27 09:37:00.0,16952.0,16953.45,16932.7,16935.4,9500
778,2021-12-27 09:38:00.0,16935.4,16945.0,16933.0,16941.25,7050
779,2021-12-27 09:39:00.0,16941.7,16951.9,16937.7,16946.3,6800
780,2021-12-27 09:40:00.0,16946.1,16968.0,16942.25,16964.1,4200
781,2021-12-27 09:41:00.0,16964.1,16964.1,16950.0,16958.5,2250
782,2021-12-27 09:42:00.0,16958.5,16959.0,16950.0,16953.65,3050
783,2021-12-27 09:43:00.0,16953.65,16960.0,16947.0,16960.0,6550
784,2021-12-27 09:44:00.0,16960.0,16970.05,16960.0,16962.65,5600
785,2021-12-27 09:45:00.0,16962.65,16975.3,16952.35,16975.3,4900
786,2021-12-27 09:46:00.0,16978.0,16990.05,16976.25,16985.75,10600
787,2021-12-27 09:47:00.0,16990.0,17007.1,16990.0,17004.05,14250
788,2021-12-27 09:48:00.0,17004.05,17004.05,16990.5,16996.5,8100
789,2021-12-27 09:49:00.0,16996.5,17012.75,16995.45,17009.65,16750
790,2021-12-27 09:50:00.0,17010.0,17010.0,17010.0,17010.0,15000
791,2021-12-27 09:51:00.0,17005.0,17010.0,16992.6,17010.0,6350
792,2021-12-27 09:52:00.0,17010.15,17012.7,17000.0,17000.0,5350
793,2021-12-27 09:53:00.0,17000.1,17007.15,16992.9,16994.8,2200
794,2021-12-27 09:54:00.0,16997.35,16999.85,16988.0,16992.4,3800
795,2021-12-27 09:55:00.0,16992.4,16999.3,16988.95,16992.9,3550
796,2021-12-27 09:56:00.0,16992.9,17000.15,16989.45,17000.15,2250
797,2021-12-27 09:57:00.0,17000.0,17000.0,17000.0,17000.0,3100
798,2021-12-27 09:58:00.0,17002.0,17008.0,17002.0,17004.45,1950
799,2021-12-27 09:59:00.0,17003.4,17018.0,17003.4,17015.0,3900
800,2021-12-27 10:00:00.0,17015.0,17023.0,17007.05,17014.55,3950
801,2021-12-27 10:01:00.0,17014.55,17016.2,17008.4,17009.85,2500
802,2021-12-27 10:02:00.0,17009.85,17010.4,16995.0,16995.55,1750
803,2021-12-27 10:03:00.0,16995.55,17012.15,16995.0,17009.6,1900
804,2021-12-27 10:04:00.0,17009.6,17019.4,17008.55,17015.0,3050
805,2021-12-27 10:05:00.0,17015.0,17037.2,17013.95,17035.0,15000
806,2021-12-27 10:06:00.0,17035.0,17040.1,17030.1,17030.1,11650
807,2021-12-27 10:07:00.0,17036.0,17036.0,17036.0,17036.0,10100
808,2021-12-27 10:08:00.0,17036.4,17047.0,17033.0,17046.3,9300
809,2021-12-27 10:09:00.0,17042.85,17044.85,17039.2,17040.0,4300
810,2021-12-27 10:10:00.0,17040.0,17054.95,17030.2,17052.15,14550
811,2021-12-27 10:11:00.0,17052.15,17053.2,17038.3,17040.0,7700
812,2021-12-27 10:12:00.0,17038.25,17043.0,17025.85,17030.0,4300
813,2021-12-27 10:13:00.0,17030.0,17030.0,17020.1,17020.55,5700
814,2021-12-27 10:14:00.0,17021.1,17023.95,17010.0,17021.45,2650
815,2021-12-27 10:15:00.0,17024.0,17029.15,17013.55,17013.55,4050
816,2021-12-27 10:16:00.0,17013.55,17023.65,17010.1,17023.65,1150
817,2021-12-27 10:17:00.0,17023.65,17024.6,17011.3,17011.35,3600
818,2021-12-27 10:18:00.0,17011.35,17019.95,17011.35,17017.15,2650
819,2021-12-27 10:19:00.0,17017.15,17036.0,17017.15,17034.5,2600
820,2021-12-27 10:20:00.0,17034.5,17043.0,17032.55,17038.0,2300
821,2021-12-27 10:21:00.0,17038.0,17038.35,17029.0,17037.25,1300
822,2021-12-27 10:22:00.0,17037.25,17045.45,17032.45,17043.9,6900
823,2021-12-27 10:23:00.0,17043.9,17044.05,17038.0,17039.35,12250
824,2021-12-27 10:24:00.0,17039.35,17042.5,17030.0,17036.0,3300
825,2021-12-27 10:25:00.0,17036.0,17036.7,17025.95,17036.0,3150
826,2021-12-27 10:26:00.0,17036.0,17036.0,17025.05,17025.05,3700
827,2021-12-27 10:27:00.0,17025.05,17039.35,17025.05,17037.5,1750
828,2021-12-27 10:28:00.0,17037.5,17040.0,17036.05,17036.3,900
829,2021-12-27 10:29:00.0,17036.3,17038.0,17031.7,17037.35,1800
830,2021-12-27 10:30:00.0,17037.35,17049.4,17037.35,17048.65,5350
831,2021-12-27 10:31:00.0,17048.65,17048.65,17040.05,17043.35,2550
832,2021-12-27 10:32:00.0,17043.35,17045.0,17036.5,17045.0,1300
833,2021-12-27 10:33:00.0,17045.0,17055.8,17042.3,17052.6,6900
834,2021-12-27 10:34:00.0,17052.6,17058.95,17043.0,17050.0,5200
835,2021-12-27 10:35:00.0,17050.0,17066.0,17045.0,17066.0,7550
836,2021-12-27 10:36:00.0,17066.3,17066.7,17054.1,17055.05,9950
837,2021-12-27 10:37:00.0,17055.05,17063.35,17055.05,17061.15,3650
838,2021-12-27 10:38:00.0,17061.15,17061.15,17051.85,17051.85,2700
839,2021-12-27 10:39:00.0,17051.85,17062.0,17051.85,17062.0,5000
840,2021-12-27 10:40:00.0,17062.0,17074.95,17061.9,17067.55,12300
841,2021-12-27 10:41:00.0,17067.55,17076.2,17067.55,17068.35,5200
842,2021-12-27 10:42:00.0,17068.35,17072.4,17064.65,17068.0,11200
843,2021-12-27 10:43:00.0,17068.0,17077.0,17068.0,17071.9,4850
844,2021-12-27 10:44:00.0,17071.9,17074.3,17066.55,17074.0,5850
845,2021-12-27 10:45:00.0,17074.0,17084.0,17073.25,17080.0,7300
846,2021-12-27 10:46:00.0,17080.0,17093.6,17075.95,17089.4,9850
847,2021-12-27 10:47:00.0,17089.4,17096.95,17086.1,17093.45,5550
848,2021-12-27 10:48:00.0,17090.5,17095.0,17080.55,17083.35,4300
849,2021-12-27 10:49:00.0,17083.35,17085.4,17072.2,17078.45,3850
850,2021-12-27 10:50:00.0,17078.45,17078.45,17056.05,17059.65,13750
851,2021-12-27 10:51:00.0,17059.65,17059.65,17045.45,17048.75,5300
852,2021-12-27 10:52:00.0,17048.75,17064.8,17048.55,17060.55,3850
853,2021-12-27 10:53:00.0,17060.55,17073.7,17060.55,17070.7,1400
854,2021-12-27 10:54:00.0,17071.4,17072.0,17062.55,17062.95,7250
855,2021-12-27 10:55:00.0,17062.95,17063.0,17051.3,17051.6,2300
856,2021-12-27 10:56:00.0,17050.9,17054.5,17047.05,17050.15,3300
857,2021-12-27 10:57:00.0,17053.05,17061.1,17048.0,17061.1,3400
858,2021-12-27 10:58:00.0,17061.1,17061.1,17049.85,17054.1,2800
859,2021-12-27 10:59:00.0,17054.1,17054.1,17039.9,17040.1,5200
860,2021-12-27 11:00:00.0,17040.1,17048.8,17035.65,17043.0,3450
861,2021-12-27 11:01:00.0,17043.0,17043.0,17031.0,17034.1,5000
862,2021-12-27 11:02:00.0,17034.1,17044.85,17033.25,17035.3,3450
863,2021-12-27 11:03:00.0,17034.5,17042.0,17032.0,17041.9,2600
864,2021-12-27 11:04:00.0,17041.9,17042.0,17034.15,17034.15,2500
865,2021-12-27 11:05:00.0,17034.15,17055.0,17034.0,17050.95,3000
866,2021-12-27 11:06:00.0,17050.95,17065.0,17050.95,17064.3,3700
867,2021-12-27 11:07:00.0,17064.3,17064.3,17054.1,17057.5,6150
868,2021-12-27 11:08:00.0,17057.5,17057.5,17047.35,17047.35,850
869,2021-12-27 11:09:00.0,17047.35,17054.5,17047.3,17051.0,1600
870,2021-12-27 11:10:00.0,17051.0,17062.0,17051.0,17060.0,3250
871,2021-12-27 11:11:00.0,17060.0,17063.0,17060.0,17063.0,1050
872,2021-12-27 11:12:00.0,17063.0,17063.0,17055.85,17060.05,1300
873,2021-12-27 11:13:00.0,17060.05,17067.8,17059.45,17067.45,5450
874,2021-12-27 11:14:00.0,17067.45,17070.25,17061.1,17070.25,11550
875,2021-12-27 11:15:00.0,17070.9,17071.9,17063.8,17063.8,3750
876,2021-12-27 11:16:00.0,17063.8,17063.8,17059.0,17059.05,3150
877,2021-12-27 11:17:00.0,17059.05,17060.0,17055.1,17060.0,3150
878,2021-12-27 11:18:00.0,17060.0,17071.0,17060.0,17065.0,4200
879,2021-12-27 11:19:00.0,17065.0,17070.6,17062.0,17062.0,700
880,2021-12-27 11:20:00.0,17062.0,17063.0,17053.5,17056.1,1100
881,2021-12-27 11:21:00.0,17056.1,17061.45,17055.0,17055.0,3750
882,2021-12-27 11:22:00.0,17055.0,17065.0,17055.0,17065.0,2450
883,2021-12-27 11:23:00.0,17065.0,17065.0,17061.15,17061.3,650
884,2021-12-27 11:24:00.0,17061.3,17064.4,17055.05,17055.25,750
885,2021-12-27 11:25:00.0,17055.25,17059.95,17047.65,17059.95,5700
886,2021-12-27 11:26:00.0,17059.95,17059.95,17046.2,17047.35,3800
887,2021-12-27 11:27:00.0,17045.0,17047.95,17042.1,17044.05,2200
888,2021-12-27 11:28:00.0,17044.0,17057.5,17044.0,17051.9,2800
889,2021-12-27 11:29:00.0,17051.9,17059.85,17051.9,17059.85,500
890,2021-12-27 11:30:00.0,17059.85,17068.1,17059.85,17067.05,2550
891,2021-12-27 11:31:00.0,17063.8,17063.8,17063.8,17063.8,1600
892,2021-12-27 11:32:00.0,17063.35,17063.35,17052.85,17057.0,650
893,2021-12-27 11:33:00.0,17057.0,17058.7,17055.7,17058.7,700
894,2021-12-27 11:34:00.0,17058.7,17066.0,17058.7,17062.0,6500
895,2021-12-27 11:35:00.0,17062.0,17070.0,17062.0,17066.6,4900
896,2021-12-27 11:36:00.0,17066.6,17066.6,17055.05,17055.05,2250
897,2021-12-27 11:37:00.0,17055.05,17063.0,17050.0,17063.0,7250
898,2021-12-27 11:38:00.0,17063.0,17063.0,17055.0,17057.0,750
899,2021-12-27 11:39:00.0,17057.0,17057.9,17050.85,17053.65,1650
900,2021-12-27 11:40:00.0,17053.65,17057.9,17048.0,17057.9,17000
901,2021-12-27 11:41:00.0,17057.9,17062.4,17055.05,17058.5,1850
902,2021-12-27 11:42:00.0,17058.5,17062.0,17055.0,17055.0,2250
903,2021-12-27 11:43:00.0,17056.3,17057.85,17052.0,17052.6,3200
904,2021-12-27 11:44:00.0,17052.6,17056.8,17052.1,17054.0,1250
905,2021-12-27 11:45:00.0,17054.0,17067.0,17054.0,17066.35,3650
906,2021-12-27 11:46:00.0,17066.35,17066.35,17061.25,17065.9,1550
907,2021-12-27 11:47:00.0,17065.9,17080.0,17065.9,17075.0,8100
908,2021-12-27 11:48:00.0,17075.0,17076.2,17068.55,17068.55,2400
909,2021-12-27 11:49:00.0,17068.55,17080.95,17068.55,17080.75,2800
910,2021-12-27 11:50:00.0,17080.75,17085.0,17076.25,17080.05,2950
911,2021-12-27 11:51:00.0,17080.05,17081.15,17076.65,17080.0,1950
912,2021-12-27 11:52:00.0,17080.0,17081.95,17072.0,17072.0,1300
913,2021-12-27 11:53:00.0,17071.45,17077.2,17071.45,17075.0,3400
914,2021-12-27 11:54:00.0,17075.0,17075.7,17068.05,17068.05,1200
915,2021-12-27 11:55:00.0,17068.05,17073.4,17067.0,17068.05,450
916,2021-12-27 11:56:00.0,17068.05,17081.1,17068.05,17079.95,2050
917,2021-12-27 11:57:00.0,17078.5,17082.8,17075.6,17082.8,1200
918,2021-12-27 11:58:00.0,17082.8,17085.0,17077.4,17077.55,4250
919,2021-12-27 11:59:00.0,17077.55,17080.5,17076.4,17076.4,450
920,2021-12-27 12:00:00.0,17076.4,17078.35,17067.15,17068.8,2750
921,2021-12-27 12:01:00.0,17070.0,17070.15,17066.2,17066.8,8350
922,2021-12-27 12:02:00.0,17066.8,17070.0,17060.95,17067.95,12000
923,2021-12-27 12:03:00.0,17067.95,17071.3,17065.0,17065.0,3250
924,2021-12-27 12:04:00.0,17065.0,17072.0,17064.1,17072.0,750
925,2021-12-27 12:05:00.0,17072.0,17076.85,17069.0,17072.5,1950
926,2021-12-27 12:06:00.0,17072.5,17072.5,17063.5,17065.25,3150
927,2021-12-27 12:07:00.0,17065.25,17065.5,17062.0,17064.05,3750
928,2021-12-27 12:08:00.0,17064.05,17072.0,17064.05,17071.1,1800
929,2021-12-27 12:09:00.0,17071.1,17072.0,17070.35,17070.35,3800
930,2021-12-27 12:10:00.0,17070.35,17076.0,17069.05,17076.0,2150
931,2021-12-27 12:11:00.0,17076.0,17079.5,17075.6,17079.5,1200
932,2021-12-27 12:12:00.0,17079.5,17082.0,17074.3,17074.3,2950
933,2021-12-27 12:13:00.0,17074.3,17080.55,17073.05,17075.3,1100
934,2021-12-27 12:14:00.0,17075.3,17078.0,17074.3,17078.0,11600
935,2021-12-27 12:15:00.0,17078.0,17080.0,17077.85,17079.8,1350
936,2021-12-27 12:16:00.0,17079.8,17084.95,17073.7,17083.85,1400
937,2021-12-27 12:17:00.0,17083.85,17089.7,17083.2,17086.75,3500
938,2021-12-27 12:18:00.0,17086.75,17088.85,17084.95,17088.85,1250
939,2021-12-27 12:19:00.0,17088.85,17099.0,17088.45,17098.15,11850
940,2021-12-27 12:20:00.0,17099.0,17099.0,17099.0,17099.0,20650
941,2021-12-27 12:21:00.0,17100.35,17104.45,17095.05,17097.55,2750
942,2021-12-27 12:22:00.0,17097.55,17100.0,17092.35,17096.3,3850
943,2021-12-27 12:23:00.0,17096.3,17098.65,17095.0,17095.85,2050
944,2021-12-27 12:24:00.0,17095.85,17104.0,17095.85,17101.05,3000
945,2021-12-27 12:25:00.0,17101.05,17101.05,17093.3,17097.1,2200
946,2021-12-27 12:26:00.0,17097.1,17097.35,17090.65,17092.55,2950
947,2021-12-27 12:27:00.0,17092.55,17095.5,17090.0,17092.1,2100
948,2021-12-27 12:28:00.0,17092.1,17098.0,17090.85,17098.0,2850
949,2021-12-27 12:29:00.0,17098.0,17100.0,17097.05,17099.95,8250
950,2021-12-27 12:30:00.0,17099.95,17104.65,17099.4,17099.4,3150
951,2021-12-27 12:31:00.0,17099.4,17104.0,17097.45,17097.95,11550
952,2021-12-27 12:32:00.0,17097.95,17101.0,17094.35,17094.75,1550
953,2021-12-27 12:33:00.0,17094.75,17100.75,17094.75,17100.1,1050
954,2021-12-27 12:34:00.0,17100.1,17104.25,17097.8,17098.85,1350
955,2021-12-27 12:35:00.0,17098.85,17102.25,17090.2,17090.2,2700
956,2021-12-27 12:36:00.0,17090.2,17096.25,17090.2,17092.0,5650
957,2021-12-27 12:37:00.0,17092.0,17095.0,17090.05,17094.85,6450
958,2021-12-27 12:38:00.0,17094.85,17099.0,17090.0,17099.0,1450
959,2021-12-27 12:39:00.0,17099.0,17105.0,17097.85,17105.0,2400
960,2021-12-27 12:40:00.0,17105.95,17105.95,17105.95,17105.95,1550
961,2021-12-27 12:41:00.0,17104.6,17113.85,17103.0,17113.2,10750
962,2021-12-27 12:42:00.0,17114.0,17115.0,17109.0,17112.8,3200
963,2021-12-27 12:43:00.0,17112.8,17115.0,17110.95,17111.15,1800
964,2021-12-27 12:44:00.0,17111.15,17115.0,17110.25,17112.25,4350
965,2021-12-27 12:45:00.0,17115.0,17119.8,17111.6,17112.9,5750
966,2021-12-27 12:46:00.0,17112.0,17114.5,17110.0,17110.0,3150
967,2021-12-27 12:47:00.0,17110.0,17111.85,17104.0,17107.35,2250
968,2021-12-27 12:48:00.0,17105.55,17114.0,17105.0,17114.0,2200
969,2021-12-27 12:49:00.0,17115.0,17122.0,17114.95,17118.0,7350
970,2021-12-27 12:50:00.0,17116.75,17116.75,17116.75,17116.75,5700
971,2021-12-27 12:51:00.0,17121.45,17122.0,17115.25,17118.9,7150
972,2021-12-27 12:52:00.0,17118.9,17119.2,17113.0,17114.0,6850
973,2021-12-27 12:53:00.0,17114.0,17119.1,17110.9,17115.0,5400
974,2021-12-27 12:54:00.0,17115.0,17120.0,17112.95,17112.95,2700
975,2021-12-27 12:55:00.0,17112.95,17117.0,17112.0,17113.4,2900
976,2021-12-27 12:56:00.0,17113.4,17117.0,17113.3,17115.0,1100
977,2021-12-27 12:57:00.0,17113.0,17114.35,17107.05,17110.0,3200
978,2021-12-27 12:58:00.0,17110.0,17111.9,17106.0,17107.0,800
979,2021-12-27 12:59:00.0,17107.0,17113.75,17106.75,17113.75,750
980,2021-12-27 13:00:00.0,17113.75,17118.0,17108.35,17108.35,1850
981,2021-12-27 13:01:00.0,17108.35,17110.1,17100.45,17100.45,2500
982,2021-12-27 13:02:00.0,17099.7,17104.3,17097.65,17100.5,3700
983,2021-12-27 13:03:00.0,17100.5,17103.2,17095.0,17096.0,1050
984,2021-12-27 13:04:00.0,17096.0,17100.3,17095.0,17100.0,2000
985,2021-12-27 13:05:00.0,17100.0,17104.95,17095.25,17101.05,1050
986,2021-12-27 13:06:00.0,17101.05,17101.05,17091.35,17091.35,3050
987,2021-12-27 13:07:00.0,17092.95,17095.9,17091.0,17091.75,2100
988,2021-12-27 13:08:00.0,17093.7,17098.25,17093.7,17098.0,1100
989,2021-12-27 13:09:00.0,17098.0,17107.0,17098.0,17099.0,3700
990,2021-12-27 13:10:00.0,17099.0,17099.0,17092.05,17095.35,1050
991,2021-12-27 13:11:00.0,17095.35,17099.45,17093.55,17097.35,850
992,2021-12-27 13:12:00.0,17094.05,17099.0,17082.0,17086.85,3850
993,2021-12-27 13:13:00.0,17086.85,17090.0,17082.85,17090.0,1700
994,2021-12-27 13:14:00.0,17090.0,17093.05,17089.0,17090.05,1200
995,2021-12-27 13:15:00.0,17090.05,17093.65,17088.35,17090.85,2850
996,2021-12-27 13:16:00.0,17090.85,17097.4,17086.25,17097.25,1850
997,2021-12-27 13:17:00.0,17097.25,17102.55,17095.3,17095.3,2650
998,2021-12-27 13:18:00.0,17097.75,17097.75,17097.75,17097.75,800
999,2021-12-27 13:19:00.0,17103.0,17106.65,17099.7,17106.65,1000
1000,2021-12-27 13:20:00.0,17105.8,17110.0,17104.25,17107.7,4950
1001,2021-12-27 13:21:00.0,17107.7,17110.2,17105.0,17108.95,2750
1002,2021-12-27 13:22:00.0,17108.95,17114.85,17104.25,17109.5,4000
1003,2021-12-27 13:23:00.0,17109.5,17114.6,17109.0,17114.6,1100
1004,2021-12-27 13:24:00.0,17114.6,17117.5,17112.0,17116.6,2550
1005,2021-12-27 13:25:00.0,17116.6,17117.85,17112.7,17114.0,7850
1006,2021-12-27 13:26:00.0,17114.0,17128.95,17114.0,17120.5,24950
1007,2021-12-27 13:27:00.0,17120.5,17125.0,17120.05,17123.0,8800
1008,2021-12-27 13:28:00.0,17123.0,17125.5,17120.2,17124.0,3550
1009,2021-12-27 13:29:00.0,17124.1,17125.0,17120.9,17122.85,8600
1010,2021-12-27 13:30:00.0,17122.85,17125.0,17117.2,17119.5,2500
1011,2021-12-27 13:31:00.0,17119.5,17120.0,17112.2,17113.65,1850
1012,2021-12-27 13:32:00.0,17113.65,17118.45,17113.6,17118.45,900
1013,2021-12-27 13:33:00.0,17117.65,17141.0,17117.55,17141.0,15950
1014,2021-12-27 13:34:00.0,17142.8,17142.8,17142.8,17142.8,67400
1015,2021-12-27 13:35:00.0,17149.05,17154.0,17142.1,17146.85,6500
1016,2021-12-27 13:36:00.0,17146.1,17153.0,17144.85,17149.0,5250
1017,2021-12-27 13:37:00.0,17149.0,17153.0,17148.1,17150.4,3700
1018,2021-12-27 13:38:00.0,17150.4,17156.9,17146.9,17149.05,6000
1019,2021-12-27 13:39:00.0,17149.05,17150.0,17146.2,17147.1,4350
1020,2021-12-27 13:40:00.0,17147.1,17151.0,17147.05,17147.05,4600
1021,2021-12-27 13:41:00.0,17147.05,17147.05,17139.9,17143.95,5700
1022,2021-12-27 13:42:00.0,17141.1,17144.5,17135.65,17140.25,4000
1023,2021-12-27 13:43:00.0,17140.25,17141.95,17135.0,17138.0,2400
1024,2021-12-27 13:44:00.0,17138.0,17149.0,17138.0,17145.8,4250
1025,2021-12-27 13:45:00.0,17145.8,17153.9,17145.8,17150.6,5750
1026,2021-12-27 13:46:00.0,17150.6,17157.7,17147.25,17154.7,18750
1027,2021-12-27 13:47:00.0,17156.25,17156.25,17147.65,17149.0,3600
1028,2021-12-27 13:48:00.0,17149.0,17151.0,17142.75,17148.45,17550
1029,2021-12-27 13:49:00.0,17148.45,17148.45,17142.35,17143.25,10800
1030,2021-12-27 13:50:00.0,17143.25,17146.0,17141.2,17141.2,6550
1031,2021-12-27 13:51:00.0,17141.15,17143.0,17127.55,17129.05,7650
1032,2021-12-27 13:52:00.0,17131.0,17140.0,17131.0,17140.0,1800
1033,2021-12-27 13:53:00.0,17140.0,17145.0,17138.45,17140.75,1850
1034,2021-12-27 13:54:00.0,17140.75,17141.0,17134.75,17136.0,5950
1035,2021-12-27 13:55:00.0,17137.05,17144.75,17137.05,17141.0,2550
1036,2021-12-27 13:56:00.0,17140.1,17142.45,17137.1,17139.3,3000
1037,2021-12-27 13:57:00.0,17139.3,17139.3,17134.85,17134.95,1400
1038,2021-12-27 13:58:00.0,17134.95,17135.75,17128.0,17131.0,9400
1039,2021-12-27 13:59:00.0,17131.0,17134.6,17127.55,17131.85,22800
1040,2021-12-27 14:00:00.0,17132.2,17136.25,17128.2,17129.0,6450
1041,2021-12-27 14:01:00.0,17129.0,17130.75,17124.0,17127.3,7700
1042,2021-12-27 14:02:00.0,17126.15,17126.15,17126.15,17126.15,5900
1043,2021-12-27 14:03:00.0,17129.5,17135.0,17122.9,17132.5,6550
1044,2021-12-27 14:04:00.0,17130.2,17143.65,17130.0,17143.65,6150
1045,2021-12-27 14:05:00.0,17142.15,17149.4,17142.15,17149.15,21600
1046,2021-12-27 14:06:00.0,17149.15,17153.4,17146.8,17152.55,27300
1047,2021-12-27 14:07:00.0,17152.5,17155.0,17147.45,17149.6,52800
1048,2021-12-27 14:08:00.0,17150.5,17154.0,17148.15,17149.8,56900
1049,2021-12-27 14:09:00.0,17150.2,17153.4,17148.1,17150.65,25350
1050,2021-12-27 14:10:00.0,17150.2,17151.95,17143.5,17150.2,38750
1051,2021-12-27 14:11:00.0,17146.75,17148.5,17141.05,17147.0,17950
1052,2021-12-27 14:12:00.0,17147.0,17159.0,17147.0,17154.15,23750
1053,2021-12-27 14:13:00.0,17157.0,17158.05,17150.0,17150.2,49450
1054,2021-12-27 14:14:00.0,17149.0,17155.0,17148.05,17148.05,11650
1055,2021-12-27 14:15:00.0,17148.05,17152.1,17136.0,17136.75,22350
1056,2021-12-27 14:16:00.0,17138.45,17140.55,17120.0,17129.0,21600
1057,2021-12-27 14:17:00.0,17129.0,17130.65,17120.0,17120.0,6150
1058,2021-12-27 14:18:00.0,17115.6,17123.95,17112.2,17120.1,17250
1059,2021-12-27 14:19:00.0,17120.1,17122.4,17115.0,17115.0,6600
1060,2021-12-27 14:20:00.0,17115.0,17127.7,17115.0,17122.95,1650
1061,2021-12-27 14:21:00.0,17122.95,17136.25,17121.55,17131.0,2700
1062,2021-12-27 14:22:00.0,17131.0,17131.0,17121.15,17126.35,3350
1063,2021-12-27 14:23:00.0,17126.35,17127.9,17121.25,17124.55,2250
1064,2021-12-27 14:24:00.0,17124.55,17126.2,17121.0,17121.7,1750
1065,2021-12-27 14:25:00.0,17121.7,17133.0,17121.7,17133.0,1350
1066,2021-12-27 14:26:00.0,17129.0,17131.55,17125.0,17125.0,750
1067,2021-12-27 14:27:00.0,17125.0,17127.6,17122.0,17127.6,4300
1068,2021-12-27 14:28:00.0,17127.9,17130.0,17125.0,17130.0,950
1069,2021-12-27 14:29:00.0,17130.0,17134.0,17124.0,17124.0,4050
1070,2021-12-27 14:30:00.0,17124.4,17127.6,17122.5,17126.9,3400
1071,2021-12-27 14:31:00.0,17126.9,17147.6,17126.9,17144.6,8650
1072,2021-12-27 14:32:00.0,17144.6,17145.0,17139.0,17141.85,11150
1073,2021-12-27 14:33:00.0,17141.85,17141.85,17134.65,17137.45,5000
1074,2021-12-27 14:34:00.0,17137.45,17140.85,17135.0,17135.05,800
1075,2021-12-27 14:35:00.0,17135.05,17140.9,17135.05,17138.6,2000
1076,2021-12-27 14:36:00.0,17138.6,17145.0,17137.25,17145.0,4050
1077,2021-12-27 14:37:00.0,17143.45,17155.75,17143.45,17149.0,10000
1078,2021-12-27 14:38:00.0,17149.0,17153.4,17146.4,17153.4,4750
1079,2021-12-27 14:39:00.0,17153.4,17153.95,17146.0,17146.75,3900
1080,2021-12-27 14:40:00.0,17146.75,17150.0,17142.0,17142.05,6400
1081,2021-12-27 14:41:00.0,17142.05,17147.6,17142.05,17145.5,9650
1082,2021-12-27 14:42:00.0,17145.5,17150.7,17145.1,17149.0,6600
1083,2021-12-27 14:43:00.0,17149.0,17156.8,17146.9,17155.35,5400
1084,2021-12-27 14:44:00.0,17155.35,17156.95,17146.55,17148.5,1700
1085,2021-12-27 14:45:00.0,17147.05,17150.45,17141.0,17146.8,2300
1086,2021-12-27 14:46:00.0,17146.8,17153.0,17143.1,17153.0,2900
1087,2021-12-27 14:47:00.0,17152.0,17152.0,17144.8,17145.95,6050
1088,2021-12-27 14:48:00.0,17145.95,17147.4,17143.35,17147.2,2200
1089,2021-12-27 14:49:00.0,17147.2,17150.0,17142.75,17148.75,30550
1090,2021-12-27 14:50:00.0,17150.0,17163.0,17148.4,17162.0,10900
1091,2021-12-27 14:51:00.0,17162.0,17169.95,17158.1,17168.65,19200
1092,2021-12-27 14:52:00.0,17167.2,17171.0,17165.6,17169.95,8800
1093,2021-12-27 14:53:00.0,17169.95,17170.7,17168.0,17170.2,8300
1094,2021-12-27 14:54:00.0,17171.0,17174.4,17169.95,17172.05,9250
1095,2021-12-27 14:55:00.0,17172.05,17178.25,17170.0,17176.95,9800
1096,2021-12-27 14:56:00.0,17172.3,17172.3,17172.3,17172.3,14150
1097,2021-12-27 14:57:00.0,17163.55,17168.45,17157.4,17160.75,4400
1098,2021-12-27 14:58:00.0,17158.95,17163.1,17156.3,17160.0,3650
1099,2021-12-27 14:59:00.0,17160.0,17160.55,17151.2,17158.0,4200
1100,2021-12-27 15:00:00.0,17158.0,17158.95,17133.05,17133.7,11650
1101,2021-12-27 15:01:00.0,17139.45,17145.6,17134.55,17138.55,10750
1102,2021-12-27 15:02:00.0,17140.75,17143.6,17134.35,17140.0,5900
1103,2021-12-27 15:03:00.0,17140.0,17146.35,17136.05,17144.65,4900
1104,2021-12-27 15:04:00.0,17144.65,17152.85,17144.25,17152.85,1450
1105,2021-12-27 15:05:00.0,17152.85,17158.0,17152.85,17154.2,3600
1106,2021-12-27 15:06:00.0,17154.2,17158.0,17153.75,17153.75,1100
1107,2021-12-27 15:07:00.0,17153.75,17162.15,17153.75,17160.0,4000
1108,2021-12-27 15:08:00.0,17160.0,17161.4,17155.6,17157.0,1500
1109,2021-12-27 15:09:00.0,17157.0,17157.0,17146.8,17150.2,7350
1110,2021-12-27 15:10:00.0,17150.2,17150.2,17145.05,17148.85,3650
1111,2021-12-27 15:11:00.0,17148.85,17153.9,17147.6,17151.8,3300
1112,2021-12-27 15:12:00.0,17151.8,17154.95,17149.8,17154.45,4350
1113,2021-12-27 15:13:00.0,17152.4,17155.9,17152.15,17152.55,4900
1114,2021-12-27 15:14:00.0,17152.55,17157.0,17152.0,17152.0,6350
1115,2021-12-27 15:15:00.0,17152.95,17154.0,17146.8,17154.0,8900
1116,2021-12-27 15:16:00.0,17154.0,17154.0,17146.25,17146.45,19950
1117,2021-12-27 15:17:00.0,17146.2,17150.95,17144.65,17149.95,14750
1118,2021-12-27 15:18:00.0,17149.95,17154.15,17147.7,17154.15,4800
1119,2021-12-27 15:19:00.0,17154.4,17155.0,17152.35,17154.85,8700
1120,2021-12-27 15:20:00.0,17154.0,17154.0,17145.75,17148.7,12900
1121,2021-12-27 15:21:00.0,17148.7,17152.55,17145.0,17146.8,10100
1122,2021-12-27 15:22:00.0,17146.8,17153.0,17146.05,17150.9,18750
